Serial No.,Age,Job,Duration,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
-1.62293241815845,-0.7516416709837335,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.9301117487204776,1.35921722248802,-1.3837714491773996,-0.9875727016121243,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.6056119014225005,-0.048022039826482336,0.1469491804436178,0.2569530922366421,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.0652117792608822,0.03993041406817406,0.1469491804436178,0.5058582510063954,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5767732073071119,-1.0154990326677027,-1.3837714491773996,2.2481943623946683,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
-1.719927311879766,0.8315024991200816,0.1469491804436178,1.7503840448551617,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.023642539094604,0.21583532185748686,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.050229498534252986,1.6230745841719891,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0374989524833633,-0.048022039826482336,-2.9144920787984168,-0.9875727016121243,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
-0.6703039976812382,-1.0154990326677027,-1.3837714491773996,0.7547634097761486,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-1.3527323570776408,-0.048022039826482336,0.1469491804436178,-0.5727307703292022,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.24075518262969534,3.382123662065117,-1.3837714491773996,-1.319446246638462,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4635836641877162,1.35921722248802,0.1469491804436178,-0.8216359290989554,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.4393349407573872,1.4471696763826765,-1.3837714491773996,-0.9046043153555399,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.7395860646250353,-0.8395941248783899,0.1469491804436178,2.2481943623946683,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.4462631474517669,-1.0154990326677027,-1.3837714491773996,-0.2408572253028645,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.7026067951438166,-0.13597449372113873,-1.3837714491773996,-0.4897623840726178,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.0028579190114648,-0.7516416709837335,0.1469491804436178,1.584447272341993,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.3665887704664001,-0.5757367631944207,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.3516064897397709,0.919454953014738,0.1469491804436178,-0.738667542842371,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.6114142407790105,-0.6636892170890771,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0675500152702023,0.03993041406817406,0.1469491804436178,-1.2364778603818776,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.442799044104577,-0.3118794015104515,0.1469491804436178,-0.9046043153555399,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1.4635836641877162,-1.1914039404570154,0.1469491804436178,-0.9875727016121243,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.7129991051853863,-0.048022039826482336,-1.3837714491773996,1.2525737273156552,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8019399248744529,-1.279356394351672,-1.3837714491773996,0.2569530922366421,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-0.11951156547805021,2.4146466692238966,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.394301597243919,-0.13597449372113873,0.1469491804436178,-0.2408572253028645,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.8088681315688325,0.03993041406817406,0.1469491804436178,1.2525737273156552,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4936347269745552,-0.8395941248783899,1.677669810064635,1.2525737273156552,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.2765220834394637,0.12788286796283044,0.1469491804436178,1.2525737273156552,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0340348491361735,1.6230745841719891,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4139603499891884,0.3037877757521432,0.1469491804436178,-0.07492045278969563,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.45552959015546673,0.7435500452254252,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.4104962466419985,0.21583532185748686,1.677669810064635,-0.2408572253028645,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
-0.03290898179830368,-0.8395941248783899,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.321555426952932,-1.103451486562359,0.1469491804436178,1.003668568545902,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.3873733905495393,0.6555975913307688,0.1469491804436178,-0.4067939978160333,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.8642937851238703,0.3037877757521432,-1.3837714491773996,-1.2364778603818776,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.08140642865896174,-1.103451486562359,0.1469491804436178,0.2569530922366421,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.6991426917966268,-0.6636892170890771,1.677669810064635,0.7547634097761486,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
-1.0513553658721229,-0.6636892170890771,0.1469491804436178,-1.2364778603818776,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.3585346964341506,-0.6636892170890771,1.677669810064635,1.2525737273156552,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.449727250798957,1.0074074069093943,0.1469491804436178,-0.4897623840726178,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.9820732989283256,-1.103451486562359,-1.3837714491773996,-0.738667542842371,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
0.30310904287911283,-1.279356394351672,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0305707457889837,-1.1914039404570154,-1.3837714491773996,-0.738667542842371,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.9023989219429588,0.3037877757521432,0.1469491804436178,0.7547634097761486,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.7257296512362759,-0.8395941248783899,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9993938156642749,0.8315024991200816,-1.3837714491773996,1.2525737273156552,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7534424780137948,-0.3118794015104515,1.677669810064635,-0.2408572253028645,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.48670652028017547,-1.103451486562359,0.1469491804436178,0.7547634097761486,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.17493721903308798,2.238741761434584,0.1469491804436178,-0.4897623840726178,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False
-0.9439681621092372,1.5351221302773328,1.677669810064635,-0.738667542842371,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.5605785579090323,0.3917402296467996,-2.9144920787984168,-0.2408572253028645,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.546722144520273,-0.4877843092997643,0.1469491804436178,0.2569530922366421,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0271066424417938,1.35921722248802,0.1469491804436178,-0.2408572253028645,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0051961550207847915,0.5676451374361124,0.1469491804436178,1.2525737273156552,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.12297566882524007,-0.13597449372113873,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4763142102386059,0.03993041406817406,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
-0.10911925543648063,-0.8395941248783899,0.1469491804436178,1.003668568545902,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5086170077011845,-0.4877843092997643,1.677669810064635,0.7547634097761486,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.24768338932407508,-1.3673088482463283,0.1469491804436178,-0.9875727016121243,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.7060708984910065,-0.048022039826482336,1.677669810064635,1.2525737273156552,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.1933836031069072,-1.3673088482463283,0.1469491804436178,-0.738667542842371,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.14376028890837922,2.1507893075399274,0.1469491804436178,0.2569530922366421,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.20611414915779674,0.3037877757521432,1.677669810064635,-0.738667542842371,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.06062180857582257,1.8869319458559584,0.1469491804436178,0.7547634097761486,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.2684680094072142,1.0074074069093943,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0.9647527821923763,0.21583532185748686,1.677669810064635,1.2525737273156552,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.5571144545618425,-0.3998318554051079,0.1469491804436178,0.2569530922366421,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.573309103959922,-1.103451486562359,0.1469491804436178,0.2569530922366421,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.2650039060600244,-0.7516416709837335,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.5051529043539946,-1.103451486562359,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.23382697593531562,-0.13597449372113873,0.1469491804436178,0.2569530922366421,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.32735776630944186,0.3917402296467996,1.677669810064635,0.2569530922366421,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10565515208929076,-0.3118794015104515,0.1469491804436178,1.2525737273156552,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.2823244227959737,1.1833123146987072,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0.7188014445418962,-0.9275465787730462,0.1469491804436178,-0.738667542842371,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
-0.17840132238027784,1.7110270380666455,1.677669810064635,-0.738667542842371,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.16108080564432853,-0.048022039826482336,1.677669810064635,0.2569530922366421,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.9405040587620472,-1.1914039404570154,0.1469491804436178,-0.9875727016121243,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5109552437105045,0.21583532185748686,1.677669810064635,-0.2408572253028645,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7915476148328833,2.0628368536452713,0.1469491804436178,2.2481943623946683,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.995929712317085,1.2712647685933636,0.1469491804436178,0.5058582510063954,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4566554574933366,-1.1914039404570154,0.1469491804436178,0.7547634097761486,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.2176323265372362,-0.6636892170890771,0.1469491804436178,1.2525737273156552,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.6841604110699976,0.12788286796283044,-1.3837714491773996,0.2569530922366421,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
0.44513728011389714,0.03993041406817406,0.1469491804436178,1.7503840448551617,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.9612886788451864,-0.9275465787730462,0.1469491804436178,-0.2408572253028645,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.022516671756734098,0.03993041406817406,0.1469491804436178,-0.4897623840726178,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False
-0.5455962771824031,-0.9275465787730462,0.1469491804436178,-0.2408572253028645,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
-0.050229498534252986,1.0074074069093943,1.677669810064635,-1.2364778603818776,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0.7326578579306556,-0.048022039826482336,0.1469491804436178,-1.2364778603818776,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.269593876745084,1.0074074069093943,0.1469491804436178,-0.2408572253028645,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7049450311531367,0.479692683541456,0.1469491804436178,0.7547634097761486,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.6529834809452888,-0.9275465787730462,0.1469491804436178,0.2569530922366421,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7707629947497441,-1.0154990326677027,-1.3837714491773996,-0.738667542842371,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.448601383461087,2.502599123118553,-1.3837714491773996,-0.9875727016121243,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.7303196219213355,2.7664564848025224,0.1469491804436178,-1.2364778603818776,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6356629642093395,0.21583532185748686,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7153373411947063,-1.0154990326677027,0.1469491804436178,2.2481943623946683,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False
0.16454490899151838,-0.3118794015104515,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.2903784968282233,-0.8395941248783899,0.1469491804436178,0.2569530922366421,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.11258335878367048,0.479692683541456,0.1469491804436178,-0.738667542842371,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.07794232531177188,-0.9275465787730462,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.33082186965663174,0.6555975913307688,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
-1.1344938462046794,-0.13597449372113873,1.677669810064635,0.2569530922366421,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.297306703522603,-0.4877843092997643,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.36546290312853036,-0.3998318554051079,1.677669810064635,-0.9875727016121243,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.2753962161015939,-1.3673088482463283,0.1469491804436178,-0.4897623840726178,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.1818654257274677,-0.13597449372113873,0.1469491804436178,2.2481943623946683,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3977657005911088,0.3917402296467996,0.1469491804436178,-0.4897623840726178,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.418550320674248,1.798979491961302,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.522473421089944,0.919454953014738,1.677669810064635,0.2569530922366421,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.1033169160799707,-0.4877843092997643,1.677669810064635,1.2525737273156552,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.7811553047913137,-0.13597449372113873,-1.3837714491773996,0.7547634097761486,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.37005287381359,-0.3998318554051079,1.677669810064635,1.2525737273156552,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.491296490965235,-0.9275465787730462,0.1469491804436178,1.2525737273156552,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.722265547889086,-0.6636892170890771,1.677669810064635,1.2525737273156552,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-1.2765220834394637,-0.5757367631944207,0.1469491804436178,1.2525737273156552,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.6910886177643772,1.6230745841719891,-2.9144920787984168,-1.2364778603818776,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.2615398027128345,-0.9275465787730462,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.6010219307374409,1.1833123146987072,0.1469491804436178,-0.738667542842371,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.2314887399259955,-1.103451486562359,0.1469491804436178,0.008047933466888799,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.2650039060600244,-0.13597449372113873,1.677669810064635,0.008047933466888799,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.2788603194487838,-0.4877843092997643,0.1469491804436178,-0.2408572253028645,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
-1.2626656700507044,0.21583532185748686,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.17147311568589813,-0.4877843092997643,1.677669810064635,1.2525737273156552,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.1622066729821983,0.03993041406817406,0.1469491804436178,1.2525737273156552,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
-1.6333247282000194,-0.13597449372113873,0.1469491804436178,-1.1535094741252931,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.947432265456427,1.4471696763826765,0.1469491804436178,0.2569530922366421,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.0617476759136923,-0.5757367631944207,0.1469491804436178,-1.2364778603818776,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-0.3862475232116695,-0.7516416709837335,0.1469491804436178,-0.4897623840726178,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
1.221096429884426,-0.048022039826482336,0.1469491804436178,-0.4897623840726178,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.1448861562462491,-0.3998318554051079,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.7118732378475164,-0.048022039826482336,0.1469491804436178,-0.4897623840726178,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-1.245345153314755,-0.7516416709837335,-2.9144920787984168,-1.2364778603818776,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False
-1.1310297428574896,-0.22392694761579512,0.1469491804436178,-1.0705410878687087,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.7095350018381965,1.5351221302773328,0.1469491804436178,0.2569530922366421,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8504373717351109,-0.6636892170890771,-1.3837714491773996,-0.6556991565857866,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.07447822196458201,0.3037877757521432,-1.3837714491773996,-0.738667542842371,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
-1.4774400775764758,0.479692683541456,-1.3837714491773996,1.7503840448551617,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.4220144240214379,-0.13597449372113873,0.1469491804436178,1.2525737273156552,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0859963993440214,1.6230745841719891,0.1469491804436178,2.2481943623946683,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.9058630252901486,-0.048022039826482336,0.1469491804436178,-0.738667542842371,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.2280246365788057,-0.4877843092997643,0.1469491804436178,2.2481943623946683,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1.0132502290530343,-0.7516416709837335,0.1469491804436178,-1.2364778603818776,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.9197194386789082,0.5676451374361124,-1.3837714491773996,-1.4024146328950464,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.9682168855395662,-0.8395941248783899,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.467047767534906,-0.4877843092997643,0.1469491804436178,-0.738667542842371,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0017320516735949306,-0.7516416709837335,0.1469491804436178,0.2569530922366421,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.2730579800922739,-0.7516416709837335,-1.3837714491773996,-0.4897623840726178,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.6991426917966268,0.12788286796283044,-1.3837714491773996,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9508963688036168,2.678504030907866,-2.9144920787984168,-0.738667542842371,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
-1.0894605026912112,-0.3998318554051079,0.1469491804436178,-0.4897623840726178,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.5882913846865512,-0.8395941248783899,0.1469491804436178,-0.738667542842371,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.6806963077228076,-0.5757367631944207,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.3561964604248307,-0.4877843092997643,0.1469491804436178,0.2569530922366421,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3065731462263027,1.0074074069093943,-1.3837714491773996,-0.2408572253028645,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.5363298344787033,1.4471696763826765,1.677669810064635,-0.738667542842371,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.32735776630944186,-1.1914039404570154,0.1469491804436178,0.2569530922366421,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.199185942463417,-0.5757367631944207,0.1469491804436178,-0.07492045278969563,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8920066119013892,0.3037877757521432,0.1469491804436178,-0.4897623840726178,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.7233914152269558,0.21583532185748686,0.1469491804436178,-0.738667542842371,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.647181141588779,-0.8395941248783899,0.1469491804436178,-0.9046043153555399,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.11258335878367048,-0.3118794015104515,0.1469491804436178,2.2481943623946683,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1368320822139995,0.8315024991200816,-1.3837714491773996,-0.2408572253028645,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
